,wacc,enterprise_value,equity_value,value_per_share,terminal_share_ev
0,0.05276376244240655,13326.358806356686,14655.755757960404,289.0681609065168,0.9283341003271546
1,0.06276376244240654,9182.974303041234,10512.371254644951,207.34460068333237,0.8989014804206863
2,0.07276376244240655,6978.657800421379,8308.054752025097,163.86695763363107,0.8706334757681552
3,0.08276376244240655,5610.882465051624,6940.279416655341,136.88914036795543,0.8434739796839138
4,0.09276376244240654,4679.773811377689,6009.170762981406,118.52407816531372,0.8173701305934208
5,0.10276376244240655,4005.278473301095,5334.675424904812,105.22042258194894,0.7922720892431188
6,0.11276376244240655,3494.363866496755,4823.7608181004725,95.14321140237618,0.7681328338234852
